,店铺名字,类别,poiid,ctPoi,经度,纬度
3265,原鲜生活（凤凰城店）,奶茶/果汁,92718985,059343649361170105379968473281275637644_a92718985_c4_e2176642935957954944_nareaid739,23.14006,113.602202
3266,潮鸡仔,奶茶/果汁,152314595,059343649361170105379968473281275637644_a152314595_c5_e2176642935957954944_nareaid739,23.284144,113.818709
3267,royaltea皇茶（新塘店）,奶茶/果汁,160120317,059343649361170105379968473281275637644_a160120317_c6_e2176642935957954944_nareaid739,23.12705,113.63743
3268,善茶饮品店,奶茶/果汁,177712799,059343649361170105379968473281275637644_a177712799_c7_e2176642935957954944_nareaid739,23.283116,113.8232
3269,王子拉茶（卫山路店）,奶茶/果汁,40411583,059343649361170105379968473281275637644_a40411583_c8_e2176642935957954944_nareaid739,23.119519,113.609141
3270,菓一の茶,奶茶/果汁,194576224,059343649361170105379968473281275637644_a194576224_c9_e2176642935957954944_nareaid739,23.121747,113.595325
3271,煌家壹品贡茶,奶茶/果汁,152572057,059343649361170105379968473281275637644_a152572057_c10_e2176642935957954944_nareaid739,23.284146,113.81871
3272,王子拉茶（新塘万达店）,奶茶/果汁,189750629,059343649361170105379968473281275637644_a189750629_c11_e2176642935957954944_nareaid739,23.153268,113.617391
3273,新叶NEAVES（东汇城店）,奶茶/果汁,152324698,059343649361170105379968473281275637644_a152324698_c12_e2176642935957954944_nareaid739,23.284384,113.819615
3274,王子拉茶（锦绣新天地店）,奶茶/果汁,62673212,059343649361170105379968473281275637644_a62673212_c13_e2176642935957954944_nareaid739,23.118829,113.621196
3275,惯茶（新塘店）,奶茶/果汁,195571505,059343649361170105379968473281275637644_a195571505_c14_e2176642935957954944_nareaid739,23.116637,113.612389
3276,BingoTee缤果之作（富鹏店）,奶茶/果汁,179394062,059343649361170105379968473281275637644_a179394062_c0_e2176642935957954944_nareaid739,23.297061,113.826825
3277,品源果汁,奶茶/果汁,192799099,059343649361170105379968473281275637644_a192799099_c1_e2176642935957954944_nareaid739,23.285459,113.827484
3278,甜果站甘草水果（观翠路店）,奶茶/果汁,160507658,059343649361170105379968473281275637644_a160507658_c2_e2176642935957954944_nareaid739,23.283771,113.821848
3279,光合制茶（大润发店）,奶茶/果汁,193782639,059343649361170105379968473281275637644_a193782639_c3_e2176642935957954944_nareaid739,23.127509,113.602952
3280,柠檬T（华商店）,奶茶/果汁,180657692,059343649361170105379968473281275637644_a180657692_c4_e2176642935957954944_nareaid739,23.25737,113.776473
3281,茶老板,奶茶/果汁,184359805,059343649361170105379968473281275637644_a184359805_c5_e2176642935957954944_nareaid739,23.115968,113.611279
3282,甜不甜（新塘店）,奶茶/果汁,192584662,059343649361170105379968473281275637644_a192584662_c6_e2176642935957954944_nareaid739,23.124515,113.59362
3283,VIMI（万达店）,奶茶/果汁,157373432,059343649361170105379968473281275637644_a157373432_c7_e2176642935957954944_nareaid739,23.276054,113.814019
3284,TAAMCA唐茶,奶茶/果汁,158805967,059343649361170105379968473281275637644_a158805967_c8_e2176642935957954944_nareaid739,23.128145,113.600876
3285,CoCo都可（牛仔城店）,奶茶/果汁,193795609,059343649361170105379968473281275637644_a193795609_c9_e2176642935957954944_nareaid739,23.123101,113.640869
3286,大卡司（增城锦绣广场店）,奶茶/果汁,193069815,059343649361170105379968473281275637644_a193069815_c10_e2176642935957954944_nareaid739,23.286686,113.810342
3287,柠檬T（新塘万达店）,奶茶/果汁,191845428,059343649361170105379968473281275637644_a191845428_c11_e2176642935957954944_nareaid739,23.15229,113.61782
3288,公主拉茶（沙埔广场店）,奶茶/果汁,52290216,059343649361170105379968473281275637644_a52290216_c12_e2176642935957954944_nareaid739,23.158992,113.661007
3289,乐威清吧,饮品店,194761956,059343649361170105379968473281275637644_a194761956_c13_e2176642935957954944_nareaid739,23.304929,113.82392
3290,街角工厂,奶茶/果汁,158678529,059343649361170105379968473281275637644_a158678529_c14_e2176642935957954944_nareaid739,23.158354,113.529878
3291,缤果之作（增江商业广场店）,奶茶/果汁,193291841,059343649361170105379968473281275637644_a193291841_c0_e2462936494033250191_nareaid739,23.279167,113.843192
3292,大卡司（增城万达店）,奶茶/果汁,192735967,059343649361170105379968473281275637644_a192735967_c1_e2462936494033250191_nareaid739,23.276287,113.81567
3293,Uncle banana,饮品店,184931881,059343649361170105379968473281275637644_a184931881_c2_e2462936494033250191_nareaid739,23.287669,113.825906
3294,轻摇,饮品店,194569288,059343649361170105379968473281275637644_a194569288_c3_e2462936494033250191_nareaid739,23.287406,113.811164
3295,普盈士王子拉茶（沙园路店）,奶茶/果汁,114678953,059343649361170105379968473281275637644_a114678953_c4_e2462936494033250191_nareaid739,23.292899,113.830981
3296,愿茶（增城凤凰古站店）,奶茶/果汁,194932484,059343649361170105379968473281275637644_a194932484_c5_e2462936494033250191_nareaid739,23.123782,113.573634
3297,米休咖啡,咖啡厅,40485457,059343649361170105379968473281275637644_a40485457_c6_e2462936494033250191_nareaid739,23.285216,113.614068
3298,原是吉蔬食咖啡烘焙,咖啡厅,189407967,059343649361170105379968473281275637644_a189407967_c7_e2462936494033250191_nareaid739,23.12628,113.57136
3299,DQ冰雪皇后（增城万达店）,冰淇淋,4459741,059343649361170105379968473281275637644_a4459741_c8_e2462936494033250191_nareaid739,23.275689,113.815551
3300,昱汇 咖啡,甜点饮品,77327979,059343649361170105379968473281275637644_a77327979_c9_e2462936494033250191_nareaid739,23.285647,113.827943
3301,新塘兆年冷饮店,冰淇淋,6603745,059343649361170105379968473281275637644_a6603745_c10_e2462936494033250191_nareaid739,23.10669,113.618844
3302,FameCafe 誉咖啡,咖啡厅,156822150,059343649361170105379968473281275637644_a156822150_c11_e2462936494033250191_nareaid739,23.187806,113.603202
3303,Chois Coffee（凤凰城店）,咖啡厅,159025230,059343649361170105379968473281275637644_a159025230_c12_e2462936494033250191_nareaid739,23.126006,113.574481
3304,咔璞（华立学院店）,饮品店,1592088821,059343649361170105379968473281275637644_a1592088821_c13_e2462936494033250191_nareaid739,23.243509,113.862551
3305,黄振龙凉茶（万达店）,凉茶,41667107,059343649361170105379968473281275637644_a41667107_c14_e2462936494033250191_nareaid739,23.27525,113.81631
3306,港珍奶超（中海誉城店）,饮品店,184178539,059343649361170105379968473281275637644_a184178539_c0_e5705175447540589716_nareaid739,23.158284,113.529792
3307,卡琪（总店）,咖啡厅,6242534,059343649361170105379968473281275637644_a6242534_c1_e5705175447540589716_nareaid739,23.28548,113.827005
3308,御可贡茶（东汇城店）,奶茶/果汁,6612214,059343649361170105379968473281275637644_a6612214_c2_e5705175447540589716_nareaid739,23.284506,113.819806
3309,喵趣 Meow Cafe（万达广场店）,咖啡厅,179979133,059343649361170105379968473281275637644_a179979133_c3_e5705175447540589716_nareaid739,23.275255,113.814743
3310,夜色bar,咖啡厅,185813496,059343649361170105379968473281275637644_a185813496_c4_e5705175447540589716_nareaid739,23.121124,113.609047
3311,芋見·爱【纯手工芋圆】,饮品店,159668706,059343649361170105379968473281275637644_a159668706_c5_e5705175447540589716_nareaid739,23.287884,113.833783
3312,ZOO COFFEE（增城东汇城店）,咖啡厅,170633133,059343649361170105379968473281275637644_a170633133_c6_e5705175447540589716_nareaid739,23.28517,113.81961
3313,ice cool cafe,咖啡厅,41328216,059343649361170105379968473281275637644_a41328216_c7_e5705175447540589716_nareaid739,23.118918,113.613465
3314,雪之冰语（万达店）,冰淇淋,194801889,059343649361170105379968473281275637644_a194801889_c8_e5705175447540589716_nareaid739,23.275529,113.815239
3315,蜜雪冰城（华立学院店）,冰淇淋,818669446,059343649361170105379968473281275637644_a818669446_c9_e5705175447540589716_nareaid739,23.242186,113.868432
3316,猫屎咖啡,咖啡厅,165206515,059343649361170105379968473281275637644_a165206515_c10_e5705175447540589716_nareaid739,23.127763,113.601286
3317,啊一柠檬茶（增江广场店）,奶茶/果汁,193877840,059343649361170105379968473281275637644_a193877840_c11_e5705175447540589716_nareaid739,23.278873,113.843618
3318,茶有喜,奶茶/果汁,180594505,059343649361170105379968473281275637644_a180594505_c12_e5705175447540589716_nareaid739,23.173102,113.792083
3319,95茶,奶茶/果汁,189557872,059343649361170105379968473281275637644_a189557872_c13_e5705175447540589716_nareaid739,23.286954,113.826209
3320,9唔搭8,奶茶/果汁,184871322,059343649361170105379968473281275637644_a184871322_c14_e5705175447540589716_nareaid739,23.297774,113.803612
3321,静香饮品店,奶茶/果汁,194646004,059343649361170105379968473281275637644_a194646004_c0_e4791527617758810499_nareaid739,23.281047,113.822509
3322,叮当奶茶（华立店）,奶茶/果汁,192514209,059343649361170105379968473281275637644_a192514209_c1_e4791527617758810499_nareaid739,23.238781,113.865893
3323,大七町烧仙草专门店（朱村店）,奶茶/果汁,195977622,059343649361170105379968473281275637644_a195977622_c2_e4791527617758810499_nareaid739,23.276663,113.69464
3324,好声音茶,奶茶/果汁,193105466,059343649361170105379968473281275637644_a193105466_c3_e4791527617758810499_nareaid739,23.122076,113.632256
3325,咔璞,奶茶/果汁,192982796,059343649361170105379968473281275637644_a192982796_c4_e4791527617758810499_nareaid739,23.241639,113.866234
3326,时光,奶茶/果汁,193287306,059343649361170105379968473281275637644_a193287306_c5_e4791527617758810499_nareaid739,23.279468,113.843276
3327,多味可,奶茶/果汁,179980257,059343649361170105379968473281275637644_a179980257_c6_e4791527617758810499_nareaid739,23.119049,113.609521
3328,茶先语,奶茶/果汁,180028751,059343649361170105379968473281275637644_a180028751_c7_e4791527617758810499_nareaid739,23.487947,113.783245
3329,肥熊茶食,奶茶/果汁,182463861,059343649361170105379968473281275637644_a182463861_c8_e4791527617758810499_nareaid739,23.285696,113.82685
3330,royaltea皇茶（永和店）,奶茶/果汁,193011694,059343649361170105379968473281275637644_a193011694_c9_e4791527617758810499_nareaid739,23.198798,113.556792
3331,唐吧饮品店,奶茶/果汁,193988142,059343649361170105379968473281275637644_a193988142_c10_e4791527617758810499_nareaid739,23.289027,113.828142
3332,乐叔柠檬茶,奶茶/果汁,1003310987,059343649361170105379968473281275637644_a1003310987_c11_e4791527617758810499_nareaid739,23.285617,113.825962
3333,街口友（仙村店）,奶茶/果汁,194252090,059343649361170105379968473281275637644_a194252090_c12_e4791527617758810499_nareaid739,23.169341,113.718119
3334,大七町烧仙草专门店（增城万达店）,奶茶/果汁,192750685,059343649361170105379968473281275637644_a192750685_c13_e4791527617758810499_nareaid739,23.275228,113.815551
3335,养乃世家（新塘店）,奶茶/果汁,193706373,059343649361170105379968473281275637644_a193706373_c14_e4791527617758810499_nareaid739,23.118298,113.60451
3336,遇见,奶茶/果汁,184750359,059343649361170105379968473281275637644_a184750359_c0_e1559508750882309763_nareaid739,23.292361,113.834917
3337,禧御贡茶,奶茶/果汁,184779275,059343649361170105379968473281275637644_a184779275_c1_e1559508750882309763_nareaid739,23.241302,113.863715
3338,夏沫制茶,奶茶/果汁,192041852,059343649361170105379968473281275637644_a192041852_c2_e1559508750882309763_nareaid739,23.293011,113.832501
3339,古茗,奶茶/果汁,599164522,059343649361170105379968473281275637644_a599164522_c3_e1559508750882309763_nareaid739,23.291262,113.833518
3340,益禾堂（增江大道店）,奶茶/果汁,193761411,059343649361170105379968473281275637644_a193761411_c4_e1559508750882309763_nareaid739,23.278988,113.84327
3341,沃客电竞馆饮品厅,奶茶/果汁,1179242151,059343649361170105379968473281275637644_a1179242151_c5_e1559508750882309763_nareaid739,23.122604,113.572042
3342,美集社,奶茶/果汁,194914079,059343649361170105379968473281275637644_a194914079_c6_e1559508750882309763_nareaid739,23.127669,113.605663
3343,柒樾鲜茶,奶茶/果汁,192625933,059343649361170105379968473281275637644_a192625933_c7_e1559508750882309763_nareaid739,23.124181,113.61563
3344,古の茶,奶茶/果汁,193489354,059343649361170105379968473281275637644_a193489354_c8_e1559508750882309763_nareaid739,23.287026,113.616108
3345,HING.TEA茶室（新塘店）,奶茶/果汁,194472042,059343649361170105379968473281275637644_a194472042_c9_e1559508750882309763_nareaid739,23.116499,113.610452
3346,茶有喜,奶茶/果汁,193189132,059343649361170105379968473281275637644_a193189132_c10_e1559508750882309763_nareaid739,23.19301,113.566308
3347,麦甜艾斯,饮品店,184821291,059343649361170105379968473281275637644_a184821291_c11_e1559508750882309763_nareaid739,23.254989,113.778952
3348,莫语（华立店）,饮品店,192299246,059343649361170105379968473281275637644_a192299246_c12_e1559508750882309763_nareaid739,23.23901,113.864156
3349,马後泡,饮品店,187273197,059343649361170105379968473281275637644_a187273197_c13_e1559508750882309763_nareaid739,23.288541,113.832029
3350,香港仔,饮品店,41470522,059343649361170105379968473281275637644_a41470522_c14_e1559508750882309763_nareaid739,23.11421,113.61926
3351,三色鲜茶,奶茶/果汁,193139631,059343649361170105379968473281275637644_a193139631_c0_e1134348131673793047_nareaid739,23.157695,113.660646
3352,Q一族奶茶,奶茶/果汁,192792543,059343649361170105379968473281275637644_a192792543_c1_e1134348131673793047_nareaid739,23.168671,113.656179
3353,最后防线,饮品店,195050775,059343649361170105379968473281275637644_a195050775_c2_e1134348131673793047_nareaid739,23.287046,113.614996
3354,滋Q,冰淇淋,180001029,059343649361170105379968473281275637644_a180001029_c3_e1134348131673793047_nareaid739,23.185765,113.855301
3355,缤果鲜茶（深蓝店）,奶茶/果汁,187153371,059343649361170105379968473281275637644_a187153371_c4_e1134348131673793047_nareaid739,23.276602,113.821822
3356,友茶YoTea,奶茶/果汁,193306133,059343649361170105379968473281275637644_a193306133_c5_e1134348131673793047_nareaid739,23.275515,113.815397
3357,IM茶,奶茶/果汁,1619779883,059343649361170105379968473281275637644_a1619779883_c6_e1134348131673793047_nareaid739,23.287318,113.81151
3358,J·S Tea&Beer,奶茶/果汁,182451786,059343649361170105379968473281275637644_a182451786_c7_e1134348131673793047_nareaid739,23.117805,113.609529
3359,四季鲜茶（荔城店）,奶茶/果汁,184706281,059343649361170105379968473281275637644_a184706281_c8_e1134348131673793047_nareaid739,23.293992,113.84065
3360,乌叶,奶茶/果汁,188665057,059343649361170105379968473281275637644_a188665057_c9_e1134348131673793047_nareaid739,23.127254,113.601826
3361,绝地海岛,奶茶/果汁,192723133,059343649361170105379968473281275637644_a192723133_c10_e1134348131673793047_nareaid739,23.283103,113.848314
3362,清风鲜茶,奶茶/果汁,193705799,059343649361170105379968473281275637644_a193705799_c11_e1134348131673793047_nareaid739,23.307832,113.826525
3363,百瑞斯塔咖啡,咖啡厅,195596895,059343649361170105379968473281275637644_a195596895_c12_e1134348131673793047_nareaid739,23.128772,113.601661
3364,汴京茶寮,奶茶/果汁,195928919,059343649361170105379968473281275637644_a195928919_c13_e1134348131673793047_nareaid739,23.120166,113.608893
3365,原野,饮品店,1175567481,059343649361170105379968473281275637644_a1175567481_c14_e1134348131673793047_nareaid739,23.121985,113.613957
3366,史努比饮品合汇旗舰店,奶茶/果汁,1522713046,059343649361170105379968473281275637644_a1522713046_c0_e5922083228138536199_nareaid739,23.281975,113.819637
3367,卓拉米,奶茶/果汁,187025732,059343649361170105379968473281275637644_a187025732_c1_e5922083228138536199_nareaid739,23.275005,113.812937
3368,ALSGONGCHA（新塘店）,奶茶/果汁,177880389,059343649361170105379968473281275637644_a177880389_c2_e5922083228138536199_nareaid739,23.121513,113.595648
3369,美作私房,饮品店,193643913,059343649361170105379968473281275637644_a193643913_c3_e5922083228138536199_nareaid739,23.127318,113.605363
3370,鹿角巷 THE ALLEY,饮品店,179537045,059343649361170105379968473281275637644_a179537045_c4_e5922083228138536199_nareaid739,23.275194,113.81636
3371,茶港,饮品店,181456325,059343649361170105379968473281275637644_a181456325_c5_e5922083228138536199_nareaid739,23.284767,113.821919
3372,星茶,奶茶/果汁,190801974,059343649361170105379968473281275637644_a190801974_c6_e5922083228138536199_nareaid739,23.124953,113.616812
3373,些幾茶檔（增城店）,奶茶/果汁,181551486,059343649361170105379968473281275637644_a181551486_c7_e5922083228138536199_nareaid739,23.287864,113.833565
3374,菲林酒会,饮品店,157725657,059343649361170105379968473281275637644_a157725657_c8_e5922083228138536199_nareaid739,23.285181,113.613716
3375,缘茶（增城万达店）,奶茶/果汁,184965634,059343649361170105379968473281275637644_a184965634_c9_e5922083228138536199_nareaid739,23.275425,113.814186
3376,有间奶茶店,奶茶/果汁,193557968,059343649361170105379968473281275637644_a193557968_c10_e5922083228138536199_nareaid739,23.289091,113.846086
3377,地下铁（太子步行街店）,奶茶/果汁,6196426,059343649361170105379968473281275637644_a6196426_c0_e1235098816240071774_nareaid738,23.375706,113.20874
3378,御茶（来又来店）,奶茶/果汁,170581491,059343649361170105379968473281275637644_a170581491_c1_e1235098816240071774_nareaid738,23.397792,113.232172
3379,TANING挞柠（新花街店）,奶茶/果汁,195839776,212694389445929981677987618170992643733_a195839776_c2_e1235098816240071774_v4728983133770433811__5_nareaid738,23.380766,113.217236
3380,珍之堡咖啡,咖啡厅,190614622,059343649361170105379968473281275637644_a190614622_c3_e1235098816240071774_nareaid738,23.389832,113.245963
3381,快乐柠檬（金城广场店）,奶茶/果汁,162996055,059343649361170105379968473281275637644_a162996055_c4_e1235098816240071774_nareaid738,23.37791,113.20866
3382,阿里阿多（太子步行街店）,奶茶/果汁,52556566,059343649361170105379968473281275637644_a52556566_c5_e1235098816240071774_nareaid738,23.3769,113.20813
3383,大卡司（新华太子店）,奶茶/果汁,90613950,059343649361170105379968473281275637644_a90613950_c6_e1235098816240071774_nareaid738,23.37709,113.20804
3384,萌宠咖啡屋PET COFFEE HOUSE,咖啡厅,195894666,212694389445929981677987618170992643733_a195894666_c7_e1235098816240071774_v4728983133770433811__89_nareaid738,23.400362,113.235353
3385,暮柠,奶茶/果汁,158681077,059343649361170105379968473281275637644_a158681077_c8_e1235098816240071774_nareaid738,23.37603,113.2086
3386,大卡司（花都店）,奶茶/果汁,635715,059343649361170105379968473281275637644_a635715_c9_e1235098816240071774_nareaid738,23.382111,113.210174
3387,蜜雪冰城（华南理工大学店）,冰淇淋,157699366,059343649361170105379968473281275637644_a157699366_c10_e1235098816240071774_nareaid738,23.433504,113.171733
3388,饮来饮趣（狮岭店）,奶茶/果汁,175144453,059343649361170105379968473281275637644_a175144453_c11_e1235098816240071774_nareaid738,23.464307,113.155012
3389,地下铁（美食城店）,奶茶/果汁,4268923,059343649361170105379968473281275637644_a4268923_c12_e1235098816240071774_nareaid738,23.376988,113.208103
3390,Mr·K果茶,奶茶/果汁,177715702,059343649361170105379968473281275637644_a177715702_c13_e1235098816240071774_nareaid738,23.46114,113.15436
3391,大口九奶茶饮品咖啡店（太子步行街店）,奶茶/果汁,163479685,059343649361170105379968473281275637644_a163479685_c14_e1235098816240071774_nareaid738,23.3772,113.20788
3392,御可贡茶（来又来广场店）,奶茶/果汁,4694242,059343649361170105379968473281275637644_a4694242_c0_e1235098816240071774_nareaid738,23.397792,113.232172
3393,皇茶（太子步行街店）,奶茶/果汁,96391518,059343649361170105379968473281275637644_a96391518_c1_e1235098816240071774_nareaid738,23.376379,113.208049
3394,1314茶（花都店）,奶茶/果汁,184027087,059343649361170105379968473281275637644_a184027087_c2_e1235098816240071774_nareaid738,23.397573,113.208537
3395,CoCo都可（花都花城广场店）,奶茶/果汁,184190390,059343649361170105379968473281275637644_a184190390_c3_e1235098816240071774_nareaid738,23.392408,113.21426
3396,1314奶茶（雅居乐二期店）,奶茶/果汁,184307887,059343649361170105379968473281275637644_a184307887_c4_e1235098816240071774_nareaid738,23.415763,113.188388
3397,大卡司DAKASI（来又来时尚购物广场店）,奶茶/果汁,51577552,059343649361170105379968473281275637644_a51577552_c5_e1235098816240071774_nareaid738,23.398044,113.232126
3398,觉蜜沫茶（太子步行街店）,奶茶/果汁,174920934,059343649361170105379968473281275637644_a174920934_c6_e1235098816240071774_nareaid738,23.377123,113.208056
3399,澳门皇茶（广百新一城店）,奶茶/果汁,99538083,059343649361170105379968473281275637644_a99538083_c7_e1235098816240071774_nareaid738,23.398178,113.232094
3400,蜜雪冰城（广州工商学院店）,冰淇淋,540800632,059343649361170105379968473281275637644_a540800632_c8_e1235098816240071774_nareaid738,23.440823,113.180928
3401,We are伐木累,奶茶/果汁,64095934,059343649361170105379968473281275637644_a64095934_c9_e1235098816240071774_nareaid738,23.407023,113.092663
3402,蓓音茶（钻石店）,奶茶/果汁,159253099,059343649361170105379968473281275637644_a159253099_c10_e1235098816240071774_nareaid738,23.40472,113.2266
3403,麓谷小镇Deer  Town,奶茶/果汁,184502937,059343649361170105379968473281275637644_a184502937_c11_e1235098816240071774_nareaid738,23.389046,113.205636
3404,朕好喝果汁奶茶店,奶茶/果汁,161054104,059343649361170105379968473281275637644_a161054104_c12_e1235098816240071774_nareaid738,23.374255,113.253202
3405,大卡司（花都融创店）,奶茶/果汁,194256192,059343649361170105379968473281275637644_a194256192_c13_e1235098816240071774_nareaid738,23.421713,113.234703
3406,温小姐的茶,奶茶/果汁,181452036,059343649361170105379968473281275637644_a181452036_c14_e1235098816240071774_nareaid738,23.385414,113.209503
3407,原鲜生活（清布店）,奶茶/果汁,100144804,059343649361170105379968473281275637644_a100144804_c0_e1235098816240071774_nareaid738,23.376904,113.258825
3408,Hi.TEA茶室（新宝华路旗舰店）,奶茶/果汁,1665038017,059343649361170105379968473281275637644_a1665038017_c1_e1235098816240071774_nareaid738,23.392868,113.228082
3409,快乐柠檬（来又来店）,奶茶/果汁,163369071,059343649361170105379968473281275637644_a163369071_c2_e1235098816240071774_nareaid738,23.39807,113.232071
3410,亚信芒椰奶花（花都店）,奶茶/果汁,1687510857,059343649361170105379968473281275637644_a1687510857_c3_e1235098816240071774_nareaid738,23.381356,113.217351
3411,茶歌,奶茶/果汁,191262960,059343649361170105379968473281275637644_a191262960_c4_e1235098816240071774_nareaid738,23.396455,113.210312
3412,恋茶,奶茶/果汁,195142706,059343649361170105379968473281275637644_a195142706_c5_e1235098816240071774_nareaid738,23.379911,113.217763
3413,颜禧美汇轻餐饮,奶茶/果汁,187818224,059343649361170105379968473281275637644_a187818224_c6_e1235098816240071774_nareaid738,23.405213,113.235419
3414,一夫茶,奶茶/果汁,186234599,059343649361170105379968473281275637644_a186234599_c7_e1235098816240071774_nareaid738,23.381087,113.210808
3415,Ztime,奶茶/果汁,191984574,059343649361170105379968473281275637644_a191984574_c8_e1235098816240071774_nareaid738,23.375826,113.211349
3416,王子拉茶（望岗路店）,奶茶/果汁,164923817,059343649361170105379968473281275637644_a164923817_c9_e1235098816240071774_nareaid738,23.370692,113.195128
3417,米莫的茶（广百店）,奶茶/果汁,190587159,059343649361170105379968473281275637644_a190587159_c10_e1235098816240071774_nareaid738,23.398396,113.233236
3418,佐敦道（来又来时尚购物广场店）,咖啡厅,42836266,059343649361170105379968473281275637644_a42836266_c11_e1235098816240071774_nareaid738,23.398348,113.232306
3419,果鲜森,奶茶/果汁,194592705,059343649361170105379968473281275637644_a194592705_c12_e1235098816240071774_nareaid738,23.402751,113.228385
3420,饮得爽,奶茶/果汁,179113527,059343649361170105379968473281275637644_a179113527_c13_e1235098816240071774_nareaid738,23.404716,113.204483
3421,FRESH5鲜五（骏壹万邦店）,奶茶/果汁,164130829,059343649361170105379968473281275637644_a164130829_c14_e1235098816240071774_nareaid738,23.40576,113.226765
3422,恩茶,奶茶/果汁,188087398,059343649361170105379968473281275637644_a188087398_c0_e1235098816240071774_nareaid738,23.37527,113.208529
3423,椰子日记,奶茶/果汁,1454694696,059343649361170105379968473281275637644_a1454694696_c1_e1235098816240071774_nareaid738,23.39541,113.228718
3424,壹茶TeaOne（花都店）,奶茶/果汁,175465984,059343649361170105379968473281275637644_a175465984_c2_e1235098816240071774_nareaid738,23.407642,113.092227
3425,KOOMATEA库玛茶,奶茶/果汁,195211089,059343649361170105379968473281275637644_a195211089_c3_e1235098816240071774_nareaid738,23.395223,113.231687
3426,柠檬工坊,奶茶/果汁,40660442,059343649361170105379968473281275637644_a40660442_c4_e1235098816240071774_nareaid738,23.376804,113.207859
3427,一芳台湾水果茶（融创乐园店）,奶茶/果汁,194422785,059343649361170105379968473281275637644_a194422785_c5_e1235098816240071774_nareaid738,23.42751,113.23574
3428,东御皇茶（好明显广场店）,奶茶/果汁,182616863,059343649361170105379968473281275637644_a182616863_c6_e1235098816240071774_nareaid738,23.39262,113.21426
3429,蜜雪冰城（培正路店）,冰淇淋,159173853,059343649361170105379968473281275637644_a159173853_c7_e1235098816240071774_nareaid738,23.408579,113.093004
3430,果缘站（友田店）,奶茶/果汁,108814938,059343649361170105379968473281275637644_a108814938_c8_e1235098816240071774_nareaid738,23.464366,113.155806
3431,前度奶茶店,奶茶/果汁,188504551,059343649361170105379968473281275637644_a188504551_c9_e1235098816240071774_nareaid738,23.395487,113.230897
3432,鼎好贡茶（邝中店）,奶茶/果汁,76849065,059343649361170105379968473281275637644_a76849065_c10_e1235098816240071774_nareaid738,23.398839,113.202284
3433,致青春（东升店）,奶茶/果汁,168218965,059343649361170105379968473281275637644_a168218965_c11_e1235098816240071774_nareaid738,23.461866,113.157131
3434,皮,奶茶/果汁,187634186,059343649361170105379968473281275637644_a187634186_c12_e1235098816240071774_nareaid738,23.380447,113.217299
3435,佐敦道（好名显花城广场店）,奶茶/果汁,190591416,059343649361170105379968473281275637644_a190591416_c13_e1235098816240071774_nareaid738,23.392433,113.214332
3436,芝士茶语cheese tea（汇通广场店）,奶茶/果汁,111105746,059343649361170105379968473281275637644_a111105746_c14_e1235098816240071774_nareaid738,23.422098,113.189157
3437,鹿谷製茶（花都来又来店）,奶茶/果汁,165125612,059343649361170105379968473281275637644_a165125612_c0_e1235098816240071774_nareaid738,23.398464,113.232365
3438,柠檬雨茶 LEMON（花都宝华路店）,奶茶/果汁,182111873,059343649361170105379968473281275637644_a182111873_c1_e1235098816240071774_nareaid738,23.39306,113.229012
3439,四季茶舍,奶茶/果汁,193069263,059343649361170105379968473281275637644_a193069263_c2_e1235098816240071774_nareaid738,23.376662,113.20849
3440,奶香屋（新华中学店）,奶茶/果汁,169483885,059343649361170105379968473281275637644_a169483885_c3_e1235098816240071774_nareaid738,23.379917,113.219144
3441,尚次粿间茶餐厅（花都店）,奶茶/果汁,177418554,059343649361170105379968473281275637644_a177418554_c4_e1235098816240071774_nareaid738,23.393025,113.237873
3442,果盖（花都店）,奶茶/果汁,186647887,059343649361170105379968473281275637644_a186647887_c5_e1235098816240071774_nareaid738,23.392501,113.227272
3443,芒果屋,奶茶/果汁,160340840,059343649361170105379968473281275637644_a160340840_c6_e1235098816240071774_nareaid738,23.406344,113.226768
3444,天天贡茶,奶茶/果汁,90829628,059343649361170105379968473281275637644_a90829628_c7_e1235098816240071774_nareaid738,23.436041,113.32209
3445,柑露果茶,奶茶/果汁,66304151,059343649361170105379968473281275637644_a66304151_c8_e1235098816240071774_nareaid738,23.403398,113.228295
3446,蒙嗏嗏,奶茶/果汁,191191077,059343649361170105379968473281275637644_a191191077_c9_e1235098816240071774_nareaid738,23.398216,113.202683
3447,21點·Fruits甘草水果·钓虾馆,奶茶/果汁,178850092,059343649361170105379968473281275637644_a178850092_c10_e1235098816240071774_nareaid738,23.392368,113.219036
3448,速客,奶茶/果汁,42101116,059343649361170105379968473281275637644_a42101116_c11_e1235098816240071774_nareaid738,23.386483,113.203087
3449,COMEBUY甘杯（广州时尚天河店）,奶茶/果汁,6099812,059343649361170105379968473281275637644_a6099812_c12_e1235098816240071774_nareaid738,23.398174,113.232101
3450,爵顶好茶,奶茶/果汁,177737762,059343649361170105379968473281275637644_a177737762_c13_e1235098816240071774_nareaid738,23.398756,113.234485
3451,一期一笑（狮岭店）,奶茶/果汁,193799175,059343649361170105379968473281275637644_a193799175_c14_e1235098816240071774_nareaid738,23.437195,113.185403
3452,秋·手工茶饮,奶茶/果汁,191068518,059343649361170105379968473281275637644_a191068518_c0_e1235098816240071774_nareaid738,23.39576,113.22577
