,店铺名字,类别,poiid,ctPoi,经度,纬度
3355,莫语（华立店）,饮品店,192299246,032993311645349738152990596470664416460_a192299246_c14_e8266088115689503652_nareaid739,23.23901,113.864156
3356,三色鲜茶,奶茶/果汁,193139631,032993311645349738152990596470664416460_a193139631_c0_e3470691120044206082_nareaid739,23.157695,113.660646
3357,最后防线,饮品店,195050775,032993311645349738152990596470664416460_a195050775_c1_e3470691120044206082_nareaid739,23.287046,113.614996
3358,缤果鲜茶（深蓝店）,奶茶/果汁,187153371,032993311645349738152990596470664416460_a187153371_c2_e3470691120044206082_nareaid739,23.276602,113.821822
3359,友茶YoTea,奶茶/果汁,193306133,032993311645349738152990596470664416460_a193306133_c3_e3470691120044206082_nareaid739,23.275515,113.815397
3360,IM茶,奶茶/果汁,1619779883,032993311645349738152990596470664416460_a1619779883_c4_e3470691120044206082_nareaid739,23.287318,113.81151
3361,史努比饮品合汇旗舰店,奶茶/果汁,1522713046,032993311645349738152990596470664416460_a1522713046_c5_e3470691120044206082_nareaid739,23.281975,113.819637
3362,滋Q,冰淇淋,180001029,032993311645349738152990596470664416460_a180001029_c6_e3470691120044206082_nareaid739,23.185765,113.855301
3363,甜不甜（新塘店）,奶茶/果汁,192584662,032993311645349738152990596470664416460_a192584662_c7_e3470691120044206082_nareaid739,23.124515,113.59362
3364,J·S Tea&Beer,奶茶/果汁,182451786,032993311645349738152990596470664416460_a182451786_c8_e3470691120044206082_nareaid739,23.117805,113.609529
3365,四季鲜茶（荔城店）,奶茶/果汁,184706281,032993311645349738152990596470664416460_a184706281_c9_e3470691120044206082_nareaid739,23.293992,113.84065
3366,乌叶,奶茶/果汁,188665057,032993311645349738152990596470664416460_a188665057_c10_e3470691120044206082_nareaid739,23.127254,113.601826
3367,绝地海岛,奶茶/果汁,192723133,032993311645349738152990596470664416460_a192723133_c11_e3470691120044206082_nareaid739,23.283103,113.848314
3368,Q一族奶茶,奶茶/果汁,192792543,032993311645349738152990596470664416460_a192792543_c12_e3470691120044206082_nareaid739,23.168671,113.656179
3369,清风鲜茶,奶茶/果汁,193705799,032993311645349738152990596470664416460_a193705799_c13_e3470691120044206082_nareaid739,23.307832,113.826525
3370,百瑞斯塔咖啡,咖啡厅,195596895,032993311645349738152990596470664416460_a195596895_c14_e3470691120044206082_nareaid739,23.128772,113.601661
3371,原野,饮品店,1175567481,032993311645349738152990596470664416460_a1175567481_c0_e9187179351095767746_nareaid739,23.121985,113.613957
3372,卓拉米,奶茶/果汁,187025732,032993311645349738152990596470664416460_a187025732_c1_e9187179351095767746_nareaid739,23.275005,113.812937
3373,ALSGONGCHA（新塘店）,奶茶/果汁,177880389,032993311645349738152990596470664416460_a177880389_c2_e9187179351095767746_nareaid739,23.121513,113.595648
3374,美作私房,饮品店,193643913,032993311645349738152990596470664416460_a193643913_c3_e9187179351095767746_nareaid739,23.127318,113.605363
3375,鹿角巷 THE ALLEY,饮品店,179537045,032993311645349738152990596470664416460_a179537045_c4_e9187179351095767746_nareaid739,23.275194,113.81636
3376,茶港,饮品店,181456325,032993311645349738152990596470664416460_a181456325_c5_e9187179351095767746_nareaid739,23.284767,113.821919
3377,星茶,奶茶/果汁,190801974,032993311645349738152990596470664416460_a190801974_c6_e9187179351095767746_nareaid739,23.124953,113.616812
3378,些幾茶檔（增城店）,奶茶/果汁,181551486,032993311645349738152990596470664416460_a181551486_c7_e9187179351095767746_nareaid739,23.287864,113.833565
3379,菲林酒会,饮品店,157725657,032993311645349738152990596470664416460_a157725657_c8_e9187179351095767746_nareaid739,23.285181,113.613716
3380,缘茶（增城万达店）,奶茶/果汁,184965634,032993311645349738152990596470664416460_a184965634_c9_e9187179351095767746_nareaid739,23.275425,113.814186
3381,有间奶茶店,奶茶/果汁,193557968,032993311645349738152990596470664416460_a193557968_c10_e9187179351095767746_nareaid739,23.289091,113.846086
3382,御茶（来又来店）,奶茶/果汁,170581491,032993311645349738152990596470664416460_a170581491_c0_e4530245617185230772_nareaid738,23.397792,113.232172
3383,TANING挞柠（新花街店）,奶茶/果汁,195839776,032993311645349738152990596470664416460_a195839776_c1_e4530245617185230772_nareaid738,23.380766,113.217236
3384,萌宠咖啡屋PET COFFEE HOUSE,咖啡厅,195894666,208989975020988530791184858603322713313_a195894666_c2_e4530245617185230772_v4730028034335370572__114_nareaid738,23.400362,113.235353
3385,快乐柠檬（金城广场店）,奶茶/果汁,162996055,032993311645349738152990596470664416460_a162996055_c3_e4530245617185230772_nareaid738,23.37791,113.20866
3386,阿里阿多（太子步行街店）,奶茶/果汁,52556566,032993311645349738152990596470664416460_a52556566_c4_e4530245617185230772_nareaid738,23.3769,113.20813
3387,蜜雪冰城（华南理工大学店）,冰淇淋,157699366,032993311645349738152990596470664416460_a157699366_c5_e4530245617185230772_nareaid738,23.433504,113.171733
3388,地下铁（太子步行街店）,奶茶/果汁,6196426,032993311645349738152990596470664416460_a6196426_c6_e4530245617185230772_nareaid738,23.375706,113.20874
3389,大卡司（新华太子店）,奶茶/果汁,90613950,032993311645349738152990596470664416460_a90613950_c7_e4530245617185230772_nareaid738,23.37709,113.20804
3390,地下铁（美食城店）,奶茶/果汁,4268923,032993311645349738152990596470664416460_a4268923_c8_e4530245617185230772_nareaid738,23.376988,113.208103
3391,珍之堡咖啡,咖啡厅,190614622,032993311645349738152990596470664416460_a190614622_c9_e4530245617185230772_nareaid738,23.389832,113.245963
3392,大卡司（花都店）,奶茶/果汁,635715,032993311645349738152990596470664416460_a635715_c10_e4530245617185230772_nareaid738,23.382111,113.210174
3393,暮柠,奶茶/果汁,158681077,032993311645349738152990596470664416460_a158681077_c11_e4530245617185230772_nareaid738,23.37603,113.2086
3394,觉蜜沫茶（太子步行街店）,奶茶/果汁,174920934,032993311645349738152990596470664416460_a174920934_c12_e4530245617185230772_nareaid738,23.377123,113.208056
3395,快乐柠檬（来又来店）,奶茶/果汁,163369071,032993311645349738152990596470664416460_a163369071_c13_e4530245617185230772_nareaid738,23.39807,113.232071
3396,蜜雪冰城（广州工商学院店）,冰淇淋,540800632,032993311645349738152990596470664416460_a540800632_c14_e4530245617185230772_nareaid738,23.440823,113.180928
3397,饮来饮趣（狮岭店）,奶茶/果汁,175144453,032993311645349738152990596470664416460_a175144453_c0_e4530245617185230772_nareaid738,23.464307,113.155012
3398,Hi.TEA茶室（新宝华路旗舰店）,奶茶/果汁,1665038017,032993311645349738152990596470664416460_a1665038017_c1_e4530245617185230772_nareaid738,23.392868,113.228082
3399,Mr·K果茶,奶茶/果汁,177715702,032993311645349738152990596470664416460_a177715702_c2_e4530245617185230772_nareaid738,23.46114,113.15436
3400,1314茶（花都店）,奶茶/果汁,184027087,032993311645349738152990596470664416460_a184027087_c3_e4530245617185230772_nareaid738,23.397573,113.208537
3401,御可贡茶（来又来广场店）,奶茶/果汁,4694242,032993311645349738152990596470664416460_a4694242_c4_e4530245617185230772_nareaid738,23.397792,113.232172
3402,大卡司DAKASI（来又来时尚购物广场店）,奶茶/果汁,51577552,032993311645349738152990596470664416460_a51577552_c5_e4530245617185230772_nareaid738,23.398044,113.232126
3403,大口九奶茶饮品咖啡店（太子步行街店）,奶茶/果汁,163479685,032993311645349738152990596470664416460_a163479685_c6_e4530245617185230772_nareaid738,23.3772,113.20788
3404,1314奶茶（雅居乐二期店）,奶茶/果汁,184307887,032993311645349738152990596470664416460_a184307887_c7_e4530245617185230772_nareaid738,23.415763,113.188388
3405,蓓音茶（钻石店）,奶茶/果汁,159253099,032993311645349738152990596470664416460_a159253099_c8_e4530245617185230772_nareaid738,23.40472,113.2266
3406,CoCo都可（花都花城广场店）,奶茶/果汁,184190390,032993311645349738152990596470664416460_a184190390_c9_e4530245617185230772_nareaid738,23.392408,113.21426
3407,亚信芒椰奶花（花都店）,奶茶/果汁,1687510857,032993311645349738152990596470664416460_a1687510857_c10_e4530245617185230772_nareaid738,23.381356,113.217351
3408,麓谷小镇Deer  Town,奶茶/果汁,184502937,032993311645349738152990596470664416460_a184502937_c11_e4530245617185230772_nareaid738,23.389046,113.205636
3409,恋茶,奶茶/果汁,195142706,032993311645349738152990596470664416460_a195142706_c12_e4530245617185230772_nareaid738,23.379911,113.217763
3410,茶歌,奶茶/果汁,191262960,032993311645349738152990596470664416460_a191262960_c13_e4530245617185230772_nareaid738,23.396455,113.210312
3411,鹿角巷（来又来购物广场四楼店）,奶茶/果汁,177409569,032993311645349738152990596470664416460_a177409569_c14_e4530245617185230772_nareaid738,23.398173,113.232097
3412,澳门皇茶（广百新一城店）,奶茶/果汁,99538083,032993311645349738152990596470664416460_a99538083_c0_e4530245617185230772_nareaid738,23.398178,113.232094
3413,We are伐木累,奶茶/果汁,64095934,032993311645349738152990596470664416460_a64095934_c1_e4530245617185230772_nareaid738,23.407023,113.092663
3414,朕好喝果汁奶茶店,奶茶/果汁,161054104,032993311645349738152990596470664416460_a161054104_c2_e4530245617185230772_nareaid738,23.374255,113.253202
3415,尛珍寳（龙珠路二店）,奶茶/果汁,190799556,032993311645349738152990596470664416460_a190799556_c3_e4530245617185230772_nareaid738,23.398442,113.232968
3416,Ztime,奶茶/果汁,191984574,032993311645349738152990596470664416460_a191984574_c4_e4530245617185230772_nareaid738,23.375826,113.211349
3417,温小姐的茶,奶茶/果汁,181452036,032993311645349738152990596470664416460_a181452036_c5_e4530245617185230772_nareaid738,23.385414,113.209503
3418,一芳台湾水果茶（融创乐园店）,奶茶/果汁,194422785,032993311645349738152990596470664416460_a194422785_c6_e4530245617185230772_nareaid738,23.42751,113.23574
3419,柠檬雨茶 LEMON（花都宝华路店）,奶茶/果汁,182111873,032993311645349738152990596470664416460_a182111873_c7_e4530245617185230772_nareaid738,23.39306,113.229012
3420,KOOMATEA库玛茶,奶茶/果汁,195211089,032993311645349738152990596470664416460_a195211089_c8_e4530245617185230772_nareaid738,23.395223,113.231687
3421,椰子日记,奶茶/果汁,1454694696,032993311645349738152990596470664416460_a1454694696_c9_e4530245617185230772_nareaid738,23.39541,113.228718
3422,恩茶,奶茶/果汁,188087398,032993311645349738152990596470664416460_a188087398_c10_e4530245617185230772_nareaid738,23.37527,113.208529
3423,前度奶茶店,奶茶/果汁,188504551,032993311645349738152990596470664416460_a188504551_c11_e4530245617185230772_nareaid738,23.395487,113.230897
3424,鹿谷製茶（花都来又来店）,奶茶/果汁,165125612,032993311645349738152990596470664416460_a165125612_c12_e4530245617185230772_nareaid738,23.398464,113.232365
3425,果鲜森,奶茶/果汁,194592705,032993311645349738152990596470664416460_a194592705_c13_e4530245617185230772_nareaid738,23.402751,113.228385
3426,饮得爽,奶茶/果汁,179113527,032993311645349738152990596470664416460_a179113527_c14_e4530245617185230772_nareaid738,23.404716,113.204483
3427,颜禧美汇轻餐饮,奶茶/果汁,187818224,032993311645349738152990596470664416460_a187818224_c0_e4530245617185230772_nareaid738,23.405213,113.235419
3428,东御皇茶（好明显广场店）,奶茶/果汁,182616863,032993311645349738152990596470664416460_a182616863_c1_e4530245617185230772_nareaid738,23.39262,113.21426
3429,皮,奶茶/果汁,187634186,032993311645349738152990596470664416460_a187634186_c2_e4530245617185230772_nareaid738,23.380447,113.217299
3430,佐敦道（来又来时尚购物广场店）,咖啡厅,42836266,032993311645349738152990596470664416460_a42836266_c3_e4530245617185230772_nareaid738,23.398348,113.232306
3431,FRESH5鲜五（骏壹万邦店）,奶茶/果汁,164130829,032993311645349738152990596470664416460_a164130829_c4_e4530245617185230772_nareaid738,23.40576,113.226765
3432,果盖（花都店）,奶茶/果汁,186647887,032993311645349738152990596470664416460_a186647887_c5_e4530245617185230772_nareaid738,23.392501,113.227272
3433,爵顶好茶,奶茶/果汁,177737762,032993311645349738152990596470664416460_a177737762_c6_e4530245617185230772_nareaid738,23.398756,113.234485
3434,芝士茶语cheese tea（汇通广场店）,奶茶/果汁,111105746,032993311645349738152990596470664416460_a111105746_c7_e4530245617185230772_nareaid738,23.422098,113.189157
3435,柑露果茶,奶茶/果汁,66304151,032993311645349738152990596470664416460_a66304151_c8_e4530245617185230772_nareaid738,23.403398,113.228295
3436,米莫的茶（广百店）,奶茶/果汁,190587159,032993311645349738152990596470664416460_a190587159_c9_e4530245617185230772_nareaid738,23.398396,113.233236
3437,皇茶（太子步行街店）,奶茶/果汁,96391518,032993311645349738152990596470664416460_a96391518_c10_e4530245617185230772_nareaid738,23.376379,113.208049
3438,佐敦道（好名显花城广场店）,奶茶/果汁,190591416,032993311645349738152990596470664416460_a190591416_c11_e4530245617185230772_nareaid738,23.392433,113.214332
3439,速客,奶茶/果汁,42101116,032993311645349738152990596470664416460_a42101116_c12_e4530245617185230772_nareaid738,23.386483,113.203087
3440,蒙嗏嗏,奶茶/果汁,191191077,032993311645349738152990596470664416460_a191191077_c13_e4530245617185230772_nareaid738,23.398216,113.202683
3441,四季茶舍,奶茶/果汁,193069263,032993311645349738152990596470664416460_a193069263_c14_e4530245617185230772_nareaid738,23.376662,113.20849
3442,鼎好贡茶（邝中店）,奶茶/果汁,76849065,032993311645349738152990596470664416460_a76849065_c0_e4530245617185230772_nareaid738,23.398839,113.202284
3443,致青春（东升店）,奶茶/果汁,168218965,032993311645349738152990596470664416460_a168218965_c1_e4530245617185230772_nareaid738,23.461866,113.157131
3444,21點·Fruits甘草水果·钓虾馆,奶茶/果汁,178850092,032993311645349738152990596470664416460_a178850092_c2_e4530245617185230772_nareaid738,23.392368,113.219036
3445,奶香屋（新华中学店）,奶茶/果汁,169483885,032993311645349738152990596470664416460_a169483885_c3_e4530245617185230772_nareaid738,23.379917,113.219144
3446,原鲜生活（清布店）,奶茶/果汁,100144804,032993311645349738152990596470664416460_a100144804_c4_e4530245617185230772_nareaid738,23.376904,113.258825
3447,秋·手工茶饮,奶茶/果汁,191068518,032993311645349738152990596470664416460_a191068518_c5_e4530245617185230772_nareaid738,23.39576,113.22577
3448,尚次粿间茶餐厅（花都店）,奶茶/果汁,177418554,032993311645349738152990596470664416460_a177418554_c6_e4530245617185230772_nareaid738,23.393025,113.237873
3449,咕噜咕噜(来又来时尚购物广场店),奶茶/果汁,42643487,032993311645349738152990596470664416460_a42643487_c7_e4530245617185230772_nareaid738,23.398033,113.232195
3450,大卡司（花都融创店）,奶茶/果汁,194256192,032993311645349738152990596470664416460_a194256192_c8_e4530245617185230772_nareaid738,23.421713,113.234703
3451,果缘站（友田店）,奶茶/果汁,108814938,032993311645349738152990596470664416460_a108814938_c9_e4530245617185230772_nareaid738,23.464366,113.155806
3452,一期一笑（狮岭店）,奶茶/果汁,193799175,032993311645349738152990596470664416460_a193799175_c10_e4530245617185230772_nareaid738,23.437195,113.185403
3453,芒果屋,奶茶/果汁,160340840,032993311645349738152990596470664416460_a160340840_c11_e4530245617185230772_nareaid738,23.406344,113.226768
3454,壹茶TeaOne（花都店）,奶茶/果汁,175465984,032993311645349738152990596470664416460_a175465984_c12_e4530245617185230772_nareaid738,23.407642,113.092227
3455,王子拉茶（望岗路店）,奶茶/果汁,164923817,032993311645349738152990596470664416460_a164923817_c13_e4530245617185230772_nareaid738,23.370692,113.195128
3456,COMEBUY甘杯（广州时尚天河店）,奶茶/果汁,6099812,032993311645349738152990596470664416460_a6099812_c14_e4530245617185230772_nareaid738,23.398174,113.232101
3457,果乐士,奶茶/果汁,160340828,032993311645349738152990596470664416460_a160340828_c0_e4530245617185230772_nareaid738,23.405771,113.227403
3458,柠檬工坊,奶茶/果汁,40660442,032993311645349738152990596470664416460_a40660442_c1_e4530245617185230772_nareaid738,23.376804,113.207859
3459,KK3,奶茶/果汁,182605824,032993311645349738152990596470664416460_a182605824_c2_e4530245617185230772_nareaid738,23.37753,113.20884
3460,一只酸奶牛（花都曙光路店）,奶茶/果汁,181082595,032993311645349738152990596470664416460_a181082595_c3_e4530245617185230772_nareaid738,23.404759,113.228497
3461,飨入啡啡,西餐,51667921,032993311645349738152990596470664416460_a51667921_c4_e4530245617185230772_nareaid738,23.398956,113.228591
3462,TANING挞柠·匠心柠檬茶（花都融创文旅城店）,奶茶/果汁,194423299,032993311645349738152990596470664416460_a194423299_c5_e4530245617185230772_nareaid738,23.427732,113.235779
3463,好茶,奶茶/果汁,118226989,032993311645349738152990596470664416460_a118226989_c6_e4530245617185230772_nareaid738,23.462027,113.154827
3464,一夫茶,奶茶/果汁,186234599,032993311645349738152990596470664416460_a186234599_c7_e4530245617185230772_nareaid738,23.381087,113.210808
3465,迷你屋休闲饮吧mini house,咖啡厅,4675475,032993311645349738152990596470664416460_a4675475_c8_e4530245617185230772_nareaid738,23.399887,113.217235
3466,大口九茶饮（星缘街店）,奶茶/果汁,51655339,032993311645349738152990596470664416460_a51655339_c9_e4530245617185230772_nareaid738,23.395909,113.230737
3467,御可贡茶（大华一路店）,奶茶/果汁,178080569,032993311645349738152990596470664416460_a178080569_c10_e4530245617185230772_nareaid738,23.397413,113.202369
3468,royaltea皇茶（旗舰店）,奶茶/果汁,157192673,032993311645349738152990596470664416460_a157192673_c11_e4530245617185230772_nareaid738,23.386805,113.216223
3469,薡御贡茶,奶茶/果汁,175323594,032993311645349738152990596470664416460_a175323594_c12_e4530245617185230772_nareaid738,23.379206,113.211186
3470,快乐柠檬,奶茶/果汁,193710555,032993311645349738152990596470664416460_a193710555_c13_e4530245617185230772_nareaid738,23.468592,113.156887
3471,團團台湾咖啡饮品店,咖啡厅,165826607,032993311645349738152990596470664416460_a165826607_c14_e4530245617185230772_nareaid738,23.399549,113.22518
3472,SiuIng小白铺,咖啡厅,152297413,032993311645349738152990596470664416460_a152297413_c0_e7124923470772419173_nareaid738,23.410226,113.224323
3473,蜜雪冰城（培正路店）,冰淇淋,159173853,032993311645349738152990596470664416460_a159173853_c1_e7124923470772419173_nareaid738,23.408579,113.093004
3474,简.relax,咖啡厅,186327621,032993311645349738152990596470664416460_a186327621_c2_e7124923470772419173_nareaid738,23.404949,113.236264
3475,royaltea皇茶（雅居乐锦城店）,奶茶/果汁,96718274,032993311645349738152990596470664416460_a96718274_c3_e7124923470772419173_nareaid738,23.4208,113.189056
3476,Share Cafe,咖啡厅,159501534,032993311645349738152990596470664416460_a159501534_c4_e7124923470772419173_nareaid738,23.404853,113.226145
3477,漫阁天台吧,饮品店,152779289,032993311645349738152990596470664416460_a152779289_c5_e7124923470772419173_nareaid738,23.38315,113.22898
3478,优字咖啡,咖啡厅,154878560,032993311645349738152990596470664416460_a154878560_c6_e7124923470772419173_nareaid738,23.377684,113.211621
3479,艾里不里（骏壹万邦店）,饮品店,160486290,032993311645349738152990596470664416460_a160486290_c7_e7124923470772419173_nareaid738,23.405841,113.22668
3480,肯德基甜品站（广百百货店）,冰淇淋,5763352,032993311645349738152990596470664416460_a5763352_c8_e7124923470772419173_nareaid738,23.397867,113.233118
3481,咖啡时间,咖啡厅,180081017,032993311645349738152990596470664416460_a180081017_c9_e7124923470772419173_nareaid738,23.401592,113.158811
3482,海棠音乐吧,咖啡厅,112324172,032993311645349738152990596470664416460_a112324172_c10_e7124923470772419173_nareaid738,23.38768,113.23182
3483,小确茶（茶园路店）,奶茶/果汁,175474296,032993311645349738152990596470664416460_a175474296_c11_e7124923470772419173_nareaid738,23.387754,113.215789
3484,蜜雪冰城（友田城店）,奶茶/果汁,171856067,032993311645349738152990596470664416460_a171856067_c12_e7124923470772419173_nareaid738,23.46205,113.155754
3485,1/2 Coffee Roasters （雅居乐店）,咖啡厅,182654496,032993311645349738152990596470664416460_a182654496_c13_e7124923470772419173_nareaid738,23.398122,113.233811
3486,小马哥（花都融创乐园店）,咖啡厅,1388954926,032993311645349738152990596470664416460_a1388954926_c14_e7124923470772419173_nareaid738,23.427894,113.236228
3487,一座一茶（田美店）,奶茶/果汁,184609101,032993311645349738152990596470664416460_a184609101_c0_e4958354542180606565_nareaid738,23.39782,113.224696
3488,U TOWN鱼塘狼人杀桌游餐吧,饮品店,165463421,032993311645349738152990596470664416460_a165463421_c1_e4958354542180606565_nareaid738,23.395871,113.227204
3489,西点台北,饮品店,150356899,032993311645349738152990596470664416460_a150356899_c2_e4958354542180606565_nareaid738,23.39775,113.232
3490,卡士,饮品店,92222358,032993311645349738152990596470664416460_a92222358_c3_e4958354542180606565_nareaid738,23.390456,113.236798
3491,anjjj coffee,咖啡厅,168993954,032993311645349738152990596470664416460_a168993954_c4_e4958354542180606565_nareaid738,23.40127,113.213863
3492,W.coffee（花都店）,咖啡厅,79534911,032993311645349738152990596470664416460_a79534911_c5_e4958354542180606565_nareaid738,23.445673,113.189859
3493,牛优果,奶茶/果汁,164824906,032993311645349738152990596470664416460_a164824906_c6_e4958354542180606565_nareaid738,23.405628,113.227771
3494,佰淘红酒汇,饮品店,194415802,032993311645349738152990596470664416460_a194415802_c7_e4958354542180606565_nareaid738,23.41957,113.1891
3495,珍之堡咖啡（花都店）,咖啡厅,82684116,032993311645349738152990596470664416460_a82684116_c8_e4958354542180606565_nareaid738,23.383475,113.205691
3496,皇冠假日酒店·大堂吧,咖啡厅,179187356,032993311645349738152990596470664416460_a179187356_c9_e4958354542180606565_nareaid738,23.373887,113.261611
3497,Cat Bene 猫咪主题咖啡厅,咖啡厅,42037208,032993311645349738152990596470664416460_a42037208_c10_e4958354542180606565_nareaid738,23.39889,113.228654
3498,天天贡茶,奶茶/果汁,90829628,032993311645349738152990596470664416460_a90829628_c11_e4958354542180606565_nareaid738,23.436041,113.32209
3499,咖啡的春天（雅居乐店）,咖啡厅,5957503,032993311645349738152990596470664416460_a5957503_c12_e4958354542180606565_nareaid738,23.398364,113.233839
3500,SPACECAFE,咖啡厅,182138604,032993311645349738152990596470664416460_a182138604_c13_e4958354542180606565_nareaid738,23.405035,113.234074
3501,佐敦道（狮岭店）,奶茶/果汁,193871039,032993311645349738152990596470664416460_a193871039_c14_e4958354542180606565_nareaid738,23.463206,113.155771
3502,森莎果汁（花都广百店）,奶茶/果汁,163572991,032993311645349738152990596470664416460_a163572991_c0_e3418108406216207293_nareaid738,23.397892,113.233014
3503,饭前泛后（星光汇店）,咖啡厅,6883718,032993311645349738152990596470664416460_a6883718_c1_e3418108406216207293_nareaid738,23.386709,113.204213
3504,名门咖啡厅,咖啡厅,1719324,032993311645349738152990596470664416460_a1719324_c2_e3418108406216207293_nareaid738,23.40608,113.22263
3505,皇冠假日酒店园景咖啡厅西餐厅（迎宾大道店）,海鲜自助,1718947,032993311645349738152990596470664416460_a1718947_c3_e3418108406216207293_nareaid738,23.373857,113.26169
3506,珍之堡·咖啡（花都碧秀路店）,咖啡厅,169062202,032993311645349738152990596470664416460_a169062202_c4_e3418108406216207293_nareaid738,23.395547,113.225481
3507,星坊E8咖啡清吧,咖啡厅,92154835,032993311645349738152990596470664416460_a92154835_c5_e3418108406216207293_nareaid738,23.403297,113.213658
3508,米兰咖啡（迎宾大道店）,咖啡厅,5306654,032993311645349738152990596470664416460_a5306654_c6_e3418108406216207293_nareaid738,23.39734,113.23967
3509,佐敦道（嘉华广场店）,奶茶/果汁,193595289,032993311645349738152990596470664416460_a193595289_c7_e3418108406216207293_nareaid738,23.374851,113.261272
3510,梦茶,奶茶/果汁,193555562,032993311645349738152990596470664416460_a193555562_c8_e3418108406216207293_nareaid738,23.380877,113.217341
3511,佐敦道,奶茶/果汁,192692183,032993311645349738152990596470664416460_a192692183_c9_e3418108406216207293_nareaid738,23.383672,113.209365
3512,果缤纷,奶茶/果汁,193323668,032993311645349738152990596470664416460_a193323668_c10_e3418108406216207293_nareaid738,23.375143,113.262357
3513,榡茶,奶茶/果汁,194434921,032993311645349738152990596470664416460_a194434921_c11_e3418108406216207293_nareaid738,23.397536,113.216453
3514,遇见花房 花艺花茶,奶茶/果汁,181270659,032993311645349738152990596470664416460_a181270659_c12_e3418108406216207293_nareaid738,23.402323,113.228159
3515,青橙烤奶（-狮岭店）,奶茶/果汁,194268284,032993311645349738152990596470664416460_a194268284_c13_e3418108406216207293_nareaid738,23.461899,113.15478
3516,能量果汁饮品店,奶茶/果汁,179348589,032993311645349738152990596470664416460_a179348589_c14_e3418108406216207293_nareaid738,23.39114,113.20387
3517,茶芯湾,奶茶/果汁,180078161,032993311645349738152990596470664416460_a180078161_c0_e4323049843605540276_nareaid738,23.425018,113.420417
3518,益禾堂（狮岭店）,奶茶/果汁,191274805,032993311645349738152990596470664416460_a191274805_c1_e4323049843605540276_nareaid738,23.463089,113.155436
3519,K茶坊,奶茶/果汁,192709010,032993311645349738152990596470664416460_a192709010_c2_e4323049843605540276_nareaid738,23.374443,113.193783
3520,灿茶,奶茶/果汁,195182711,032993311645349738152990596470664416460_a195182711_c3_e4323049843605540276_nareaid738,23.375954,113.208254
3521,喜凤梨（花都店）,奶茶/果汁,192208738,032993311645349738152990596470664416460_a192208738_c4_e4323049843605540276_nareaid738,23.373996,113.210717
3522,芯芭小窝饮品,奶茶/果汁,179553031,032993311645349738152990596470664416460_a179553031_c5_e4323049843605540276_nareaid738,23.3834,113.246223
3523,3只猪,奶茶/果汁,192800718,032993311645349738152990596470664416460_a192800718_c6_e4323049843605540276_nareaid738,23.433387,113.322092
3524,美味可饮,饮品店,183962841,032993311645349738152990596470664416460_a183962841_c7_e4323049843605540276_nareaid738,23.397576,113.162858
3525,小满的茶,饮品店,194421083,032993311645349738152990596470664416460_a194421083_c8_e4323049843605540276_nareaid738,23.42782,113.23562
3526,蓓音茶,奶茶/果汁,193477168,032993311645349738152990596470664416460_a193477168_c9_e4323049843605540276_nareaid738,23.421936,113.232124
3527,young,饮品店,192985507,032993311645349738152990596470664416460_a192985507_c10_e4323049843605540276_nareaid738,23.366551,113.249903
3528,米莫的茶（花都融创茂店）,奶茶/果汁,194386166,032993311645349738152990596470664416460_a194386166_c11_e4323049843605540276_nareaid738,23.428596,113.233051
3529,斐丽轩,饮品店,193425148,032993311645349738152990596470664416460_a193425148_c12_e4323049843605540276_nareaid738,23.376551,113.211255
3530,尛珍寳,饮品店,178087810,032993311645349738152990596470664416460_a178087810_c13_e4323049843605540276_nareaid738,23.397591,113.228739
3531,澜记,饮品店,952354449,032993311645349738152990596470664416460_a952354449_c14_e4323049843605540276_nareaid738,23.373777,113.262756
3532,茶慕仕,奶茶/果汁,192796618,032993311645349738152990596470664416460_a192796618_c0_e1616729791859973658_nareaid738,23.392137,113.214639
3533,曼岛驱摩仁,咖啡厅,193148915,032993311645349738152990596470664416460_a193148915_c1_e1616729791859973658_nareaid738,23.401715,113.209598
3534,柠檬茶语,奶茶/果汁,193198164,032993311645349738152990596470664416460_a193198164_c2_e1616729791859973658_nareaid738,23.387749,113.204704
3535,抹简单奶茶鲜果茶专卖（布心店）,奶茶/果汁,193316311,032993311645349738152990596470664416460_a193316311_c3_e1616729791859973658_nareaid738,23.374246,113.193846
3536,佐敦道（龙珠路店）,奶茶/果汁,193388526,032993311645349738152990596470664416460_a193388526_c4_e1616729791859973658_nareaid738,23.397553,113.228382
3537,町町茶,奶茶/果汁,193475411,032993311645349738152990596470664416460_a193475411_c5_e1616729791859973658_nareaid738,23.393019,113.229533
3538,鲜贝恋·卡缇诺,奶茶/果汁,193804415,032993311645349738152990596470664416460_a193804415_c6_e1616729791859973658_nareaid738,23.397588,113.202519
3539,柠檬雨茶 LEMON（花都龙珠路店）,奶茶/果汁,194006001,032993311645349738152990596470664416460_a194006001_c7_e1616729791859973658_nareaid738,23.397874,113.225181
3540,茶已思（花都融创店）,奶茶/果汁,194006883,032993311645349738152990596470664416460_a194006883_c8_e1616729791859973658_nareaid738,23.427557,113.235537
3541,果然潮州什锦冰榨果汁,奶茶/果汁,194275307,032993311645349738152990596470664416460_a194275307_c9_e1616729791859973658_nareaid738,23.39603,113.230493
3542,IM茶,饮品店,194489406,032993311645349738152990596470664416460_a194489406_c10_e1616729791859973658_nareaid738,23.42762,113.236234
